House_ID,Area_sqft,Number_of_Rooms,Family_Members,Adults,Children,Senior_Citizens,Work_From_Home,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Hours,TV_Hours,Laptop_Hours,Lighting_Hours_Per_Room,Washing_Machine_Usage,Water_Motor_Hours,Microwave_Usage_Hours,Geyser_Usage_Hours,EV_Charging,Solar_Panel,Battery_Backup,Outdoor_Temperature,Humidity,Month,Is_Weekend,Is_Holiday,Peak_Hour_Usage,Electricity_Rate,Daily_Electricity_Consumption_kWh,House_Type_Independent House,House_Type_Villa,Season_Spring,Season_Summer,Season_Winter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Total_Appliance_Hours,Power_Usage_Index,Appliance_Density,Weather_Severity_Index,Occupancy_Score,Appliance_Load_Score,Peak_Load_Interaction,Temperature_Category_Extreme,Temperature_Category_Hot,Temperature_Category_Mild,Temperature_Category_Warm,Lifestyle_Category_Small_Household,Lifestyle_Category_Standard_Household,Lifestyle_Category_WFH_Large_Family,Lifestyle_Category_WFH_Small_Household
H00081,695,1,3,1,2,0,1,3.07,5.88,24,5.92,8.68,6.64,0,1.68,0.38,0.59,0,0,0,23.5,69.3,2,1,0,1,23.55,12.19,0,0,1,0,0,0,1,0,0,0,0,26.199999999999996,9.054799999999998,37.6978417266187,2.9799999999999995,4.5,6,3.6599999999999997,0,0,1,0,0,0,0,1
H00082,1270,3,3,2,1,0,0,5.54,10.88,24,3.16,3.15,9.62,1,1.2,0.06,0.0,0,0,1,38.3,53.0,6,0,0,1,21.54,15.41,1,0,0,1,0,0,0,0,0,0,1,23.99,10.603000000000002,18.889763779527556,11.709999999999997,3.0,5,5.54,0,1,0,0,0,1,0,0
H00083,592,1,3,3,0,0,1,0.0,4.7,24,7.05,5.3,8.61,1,1.44,0.38,1.42,0,0,0,14.1,87.8,1,1,0,0,30.28,8.52,0,0,0,0,1,0,0,1,0,0,0,20.29,5.7515,34.273648648648646,9.31,4.5,4,0.0,0,0,0,0,0,0,0,1
H00084,1312,4,4,2,1,1,0,1.69,9.04,24,1.82,1.94,8.44,0,1.43,0.31,0.08,1,0,0,24.6,39.2,8,0,0,1,20.76,15.81,1,0,0,0,0,1,0,0,0,0,0,16.309999999999995,5.1159,12.431402439024387,2.900000000000001,4.0,9,1.77,0,0,1,0,0,1,0,0
H00085,768,2,3,1,2,0,1,0.0,4.01,24,4.89,8.87,8.39,0,1.06,0.35,0.13,0,0,1,14.5,69.7,1,0,0,1,26.02,6.2,0,0,0,0,1,0,0,0,0,0,0,19.309999999999995,2.79695,25.14322916666666,7.220000000000001,3.9000000000000004,3,0.13,0,0,0,0,0,0,0,1
H00086,1470,5,4,3,1,0,1,2.01,7.31,24,5.72,9.66,8.61,0,0.88,0.33,1.03,0,0,0,21.4,40.1,12,0,0,1,21.24,12.85,1,0,0,0,1,0,0,0,0,0,0,26.939999999999998,7.83085,18.3265306122449,1.4100000000000008,5.2,6,3.04,0,0,1,0,0,0,1,0
H00087,1353,4,3,3,0,0,1,0.89,5.29,24,6.13,7.11,9.76,0,1.69,0.1,1.27,0,0,0,18.7,65.1,11,1,0,0,24.03,10.68,1,0,0,0,1,0,1,0,0,0,0,22.48,6.69885,16.614929785661495,3.8200000000000003,4.5,6,0.0,0,0,1,0,0,0,0,1
H00088,741,3,2,2,0,0,0,7.71,8.75,24,4.36,3.62,6.03,0,1.63,0.3,0.45,1,0,0,42.4,59.9,4,0,0,0,25.73,23.87625,0,0,0,1,0,0,0,0,0,1,0,26.82,15.35695,36.19433198380567,15.269999999999998,2.0,9,0.0,1,0,0,0,1,0,0,0
H00089,1123,3,4,3,1,0,0,3.14,8.22,24,8.0,3.46,6.19,1,1.17,0.47,0.42,0,1,0,28.3,64.8,2,1,0,0,24.06,9.41,0,0,1,0,0,0,0,1,0,0,0,24.880000000000003,8.6156,22.15494211932324,5.89,4.8,7,0.0,0,0,0,1,0,1,0,0
H00090,736,3,3,1,2,0,1,4.31,5.13,24,7.45,6.78,7.3,1,1.4,0.19,0.72,0,0,0,25.6,66.4,7,1,0,1,22.92,15.36,0,0,0,0,0,0,0,1,0,0,0,25.98,10.719549999999998,35.298913043478265,4.160000000000002,4.5,7,5.029999999999999,0,0,0,1,0,0,0,1
H00091,865,2,4,3,1,0,0,1.25,8.97,24,3.86,2.75,10.14,1,1.32,0.32,0.34,0,0,0,27.4,49.6,3,0,0,0,23.76,9.66,1,0,1,0,0,0,0,0,1,0,0,18.81,5.15275,21.74566473988439,3.819999999999999,4.0,7,0.0,0,0,0,1,0,1,0,0
H00092,651,1,1,1,0,0,1,6.82,12.78,24,1.81,4.86,5.73,0,1.29,0.51,0.09,0,1,0,36.9,33.1,6,0,0,0,20.03,11.09,0,0,0,1,0,0,0,0,0,1,0,28.16,13.4206,43.25652841781874,12.119999999999997,1.3,6,0.0,0,1,0,0,0,0,0,1
H00093,624,1,6,3,2,1,1,5.36,3.53,24,7.9,8.15,10.6,1,2.41,0.43,0.23,0,0,0,36.9,70.9,4,0,0,0,20.34,16.66,0,0,0,1,0,0,0,0,0,1,0,28.009999999999998,12.367250000000004,44.88782051282051,12.52,7.800000000000001,7,0.0,0,1,0,0,0,0,1,0
H00094,867,2,5,3,2,0,1,0.0,5.71,24,4.27,7.22,9.26,0,1.98,0.11,0.0,0,0,0,22.3,66.0,10,0,0,1,16.75,6.32,0,0,0,0,0,0,0,0,0,1,0,19.29,2.9054499999999996,22.249134948096884,1.8100000000000005,6.5,1,0.0,0,0,1,0,0,0,1,0
H00095,995,2,2,2,0,0,0,7.03,9.16,24,5.51,3.59,7.47,1,0.99,0.4,0.09,0,0,1,39.0,63.0,4,0,1,1,23.62,17.64,0,0,0,1,0,1,0,0,0,0,0,26.77,13.4009,26.90452261306533,13.2,2.4,7,7.12,0,1,0,0,1,0,0,0
H00096,1498,4,4,2,2,0,0,5.77,11.86,24,4.14,8.11,8.62,1,2.12,0.03,0.04,0,0,1,36.8,59.5,4,0,0,1,23.26,16.62,1,0,0,1,0,0,0,0,0,1,0,32.07,12.151099999999998,21.408544726301734,11.309999999999997,4.0,7,5.81,0,1,0,0,0,1,0,0
H00097,1804,6,4,3,1,0,0,1.69,5.17,24,3.56,4.73,7.95,1,1.33,0.44,0.01,0,0,0,28.1,45.1,7,0,0,0,18.17,10.36,1,0,0,0,0,0,0,0,0,0,1,16.930000000000003,5.10805,9.384700665188472,4.760000000000001,4.0,7,0.0,0,0,0,1,0,1,0,0
H00098,2565,7,4,2,2,0,1,0.0,6.65,24,7.26,6.52,7.2,1,2.05,0.08,0.04,0,0,0,22.5,30.0,8,0,0,1,24.85,9.24,0,1,0,0,0,0,0,0,1,0,0,22.599999999999998,3.32945,8.810916179337232,2.35,5.2,4,0.04,0,0,1,0,0,0,1,0
H00099,1556,5,5,3,2,0,0,7.88,10.83,24,6.56,1.49,9.13,0,2.28,0.15,0.0,0,0,0,35.6,30.2,6,0,0,1,26.29,20.99,1,0,0,1,0,0,0,0,0,0,1,29.189999999999998,15.26765,18.75964010282776,11.5,5.0,4,7.88,0,1,0,0,0,0,0,0
H00100,913,3,3,2,1,0,0,3.26,8.9,24,5.73,2.74,7.46,1,1.16,0.11,0.58,0,0,0,38.9,57.8,6,0,0,0,23.08,12.7,0,0,0,1,0,0,0,0,0,1,0,22.48,8.4569,24.622124863088718,12.609999999999998,3.0,7,0.0,0,1,0,0,0,1,0,0
H00101,760,3,3,1,2,0,0,0.0,8.45,24,2.89,3.98,3.71,0,1.0,0.52,0.54,0,1,1,23.1,53.0,7,0,0,1,20.24,4.07,0,0,0,0,0,0,0,0,0,1,0,17.38,3.61555,22.868421052631575,1.070000000000001,3.0,3,0.54,0,0,1,0,0,1,0,0
H00102,1816,6,5,2,2,1,0,1.69,3.12,24,6.64,2.93,8.14,1,1.92,0.2,0.1,0,0,0,24.8,54.3,2,1,0,1,24.37,11.38,1,0,1,0,0,0,0,1,0,0,0,16.599999999999998,5.4888,9.140969162995594,2.39,6.0,7,1.79,0,0,1,0,0,0,0,0
H00103,1316,4,4,2,2,0,1,1.39,7.42,24,6.17,5.36,10.33,1,0.83,0.14,0.11,0,0,1,21.5,47.6,10,0,0,0,25.1,8.58,1,0,0,0,0,0,0,0,1,0,0,21.419999999999998,4.590599999999999,16.27659574468085,0.5899999999999999,5.2,7,0.0,0,0,1,0,0,0,1,0
H00104,689,1,2,1,1,0,0,0.0,6.11,24,4.19,1.35,6.39,1,1.05,0.09,1.24,0,0,0,16.9,68.8,1,1,0,0,25.06,7.92,0,0,0,0,1,0,0,1,0,0,0,14.030000000000001,4.33375,20.362844702467346,5.450000000000001,2.4,4,0.0,0,0,1,0,1,0,0,0
H00105,1274,4,4,2,2,0,0,0.0,4.01,24,4.86,5.01,7.81,0,0.0,0.34,0.98,0,0,0,15.6,41.6,1,0,0,0,19.71,7.96,0,0,0,0,1,0,0,0,0,0,0,15.200000000000001,3.45535,11.930926216640504,5.319999999999999,4.0,3,0.0,0,0,1,0,0,1,0,0
H00106,1484,4,2,2,0,0,0,4.14,4.85,24,1.75,3.11,7.72,1,1.43,0.29,0.44,0,1,0,25.0,54.8,3,0,0,1,19.75,10.0,1,0,1,0,0,0,0,0,0,1,0,16.009999999999998,9.235850000000001,10.788409703504042,2.579999999999999,2.0,7,4.58,0,0,0,1,1,0,0,0
H00107,1081,4,4,3,1,0,0,1.0,4.53,24,4.18,4.41,10.34,1,1.58,0.39,0.54,0,0,0,12.8,64.0,1,0,0,0,22.17,10.49,1,0,0,0,1,1,0,0,0,0,0,16.63,5.25535,15.383903792784459,7.84,4.0,7,0.0,0,0,0,0,0,1,0,0
H00108,1559,4,3,1,1,1,0,6.8,9.38,24,4.27,2.3,6.88,1,0.5,0.09,0.31,0,0,0,43.4,51.7,6,1,0,1,23.53,17.66,1,0,0,1,0,0,1,0,0,0,0,23.65,12.571499999999999,15.169980756895445,15.149999999999999,3.5999999999999996,7,7.109999999999999,1,0,0,0,0,1,0,0
H00109,682,1,3,2,0,1,0,1.96,7.48,24,4.7,2.86,6.68,1,0.92,0.07,1.39,0,0,0,15.7,52.7,11,0,0,0,23.07,10.42,0,0,0,0,1,0,0,0,1,0,0,19.380000000000003,7.6966,28.41642228739003,4.680000000000001,3.0,7,0.0,0,0,1,0,0,1,0,0
H00110,1570,4,2,2,0,0,0,4.56,9.57,24,3.31,3.04,7.22,0,1.92,0.12,0.58,0,0,0,40.3,64.2,4,0,0,0,23.16,15.3,1,0,0,1,0,0,0,0,1,0,0,23.099999999999998,10.81515,14.713375796178342,14.229999999999997,2.0,6,0.0,1,0,0,0,1,0,0,0
H00111,1814,5,5,3,2,0,0,2.67,9.6,24,2.63,3.19,12.18,1,1.77,0.3,0.58,0,1,1,24.1,50.3,9,0,0,0,21.81,10.97,1,0,0,0,0,0,0,0,1,0,0,20.74,8.0269,11.433296582138919,1.5000000000000007,5.0,7,0.0,0,0,1,0,0,0,0,0
H00112,1983,5,3,1,2,0,0,4.76,6.17,24,5.87,4.56,9.22,1,1.35,0.33,0.18,0,0,0,25.5,36.0,2,1,0,0,22.62,16.12,1,0,1,0,0,0,0,1,0,0,0,23.22,10.231850000000001,11.709531013615734,3.8499999999999996,3.5999999999999996,7,0.0,0,0,0,1,0,1,0,0
H00113,2269,7,4,3,0,1,0,1.43,5.47,24,3.84,3.41,7.04,0,0.87,0.19,0.0,0,0,0,22.5,54.5,10,0,0,1,21.31,8.37,1,0,0,0,0,1,0,0,0,0,0,15.209999999999997,4.02435,6.703393565447333,0.8,4.0,4,1.43,0,0,1,0,0,1,0,0
H00114,1139,4,4,2,2,0,0,4.85,9.16,24,4.72,4.99,6.56,1,1.38,0.19,0.7,0,0,0,38.6,59.3,4,0,0,1,21.52,16.45,1,0,0,1,0,0,0,0,0,0,0,25.99,11.3964,22.818261633011414,12.55,4.0,7,5.55,0,1,0,0,0,1,0,0
H00115,701,2,5,2,2,1,0,0.0,6.53,24,6.24,7.12,8.29,1,1.75,0.49,0.38,0,0,0,22.5,57.6,10,1,0,0,21.21,7.98,0,0,0,0,0,0,0,1,0,0,0,22.509999999999998,4.20145,32.11126961483594,1.1100000000000003,6.0,4,0.0,0,0,1,0,0,0,0,0
H00116,1829,6,3,3,0,0,0,6.64,9.19,24,5.38,6.29,4.37,1,1.67,0.25,0.6,0,0,0,37.9,72.6,6,0,0,0,22.41,16.91,1,0,0,1,0,0,0,0,1,0,0,30.019999999999996,14.317149999999998,16.413340623291415,13.389999999999999,3.0,7,0.0,0,1,0,0,0,1,0,0
H00117,1910,6,1,1,0,0,0,0.27,6.86,24,4.64,4.3,8.28,1,2.14,0.32,0.93,0,0,0,14.4,65.5,1,0,0,1,23.82,10.91,1,0,0,0,1,0,0,0,0,1,0,19.46,5.4905,10.18848167539267,6.869999999999999,1.0,7,1.2000000000000002,0,0,0,0,1,0,0,0
H00118,819,3,3,3,0,0,0,0.0,5.15,24,3.04,3.97,5.16,0,1.58,0.48,0.81,0,0,0,13.1,59.3,1,0,0,1,19.81,7.57,0,0,0,0,1,1,0,0,0,0,0,15.030000000000003,4.30945,18.351648351648354,7.159999999999999,3.0,3,0.81,0,0,0,0,0,1,0,0
H00119,1701,4,3,1,2,0,0,5.97,13.78,24,5.01,2.57,6.06,1,1.28,0.68,0.57,0,0,0,41.9,56.8,5,0,0,0,21.26,16.86,1,0,0,1,0,0,0,0,0,0,1,29.86,13.559700000000001,17.554379776602,14.609999999999998,3.0,7,0.0,1,0,0,0,0,1,0,0
H00120,1288,4,3,3,0,0,1,0.0,5.14,24,7.78,5.48,6.12,1,0.57,0.34,1.29,0,0,0,13.8,65.5,1,1,1,1,21.41,9.6,1,0,0,0,1,0,0,1,0,0,0,20.599999999999998,4.9078,15.993788819875773,7.289999999999999,5.1,4,1.29,0,0,0,0,0,0,0,1
H00121,1045,3,5,3,2,0,0,1.78,5.95,24,7.15,2.41,8.82,1,1.59,0.51,0.0,0,0,0,23.9,70.3,2,1,1,0,26.12,9.66,0,0,1,0,0,0,1,0,0,0,0,19.39,5.78035,18.555023923444978,3.3599999999999985,7.0,5,0.0,0,0,1,0,0,0,0,0
H00122,2069,6,3,2,1,0,0,0.0,6.71,24,3.9,2.46,8.08,0,2.24,0.34,0.0,0,1,1,24.5,41.3,7,0,0,0,21.8,5.44,1,0,0,0,0,0,0,0,0,0,1,15.65,3.1288500000000004,7.564040599323344,2.62,3.0,1,0.0,0,0,1,0,0,1,0,0
H00123,817,2,3,1,2,0,1,0.0,4.83,24,8.07,4.68,3.19,1,0.92,0.1,1.19,0,0,0,10.0,35.7,1,1,0,1,23.38,7.73,0,0,0,0,1,0,1,0,0,0,0,19.790000000000003,4.6400500000000005,24.22276621787026,9.829999999999998,4.5,4,1.19,0,0,0,0,0,0,0,1
H00124,1291,4,5,3,1,1,0,0.86,7.61,24,5.3,0.89,10.62,1,1.03,0.07,0.85,0,0,0,25.8,57.4,7,0,0,1,27.2,9.87,0,0,0,0,0,0,0,0,1,0,0,16.61,5.000649999999999,12.865995352439969,3.4,5.0,7,1.71,0,0,0,1,0,0,0,0
H00125,660,2,2,1,1,0,1,1.28,6.9,24,5.39,4.2,5.23,0,1.06,0.21,0.0,0,0,0,25.0,68.4,3,1,0,1,15.65,6.73,0,0,1,0,0,0,1,0,0,0,0,19.04,4.2755,28.848484848484844,3.9400000000000004,3.0,4,1.28,0,0,0,1,0,0,0,1
H00126,647,1,2,2,0,0,0,0.08,9.51,24,2.49,2.24,7.13,0,1.35,0.25,0.0,0,0,0,25.6,67.5,8,0,0,0,14.99,4.59,1,0,0,0,0,0,0,0,0,0,1,15.92,2.52915,24.605873261205563,4.270000000000001,2.0,4,0.0,0,0,0,1,1,0,0,0
H00127,879,2,3,1,1,1,0,0.79,5.41,24,4.97,2.59,7.28,0,0.25,0.5,0.33,0,0,0,20.8,38.0,10,1,0,0,20.77,6.05,0,0,0,0,0,0,1,0,0,0,0,14.84,3.69065,16.88282138794084,2.0399999999999996,3.5999999999999996,6,0.0,0,0,1,0,0,1,0,0
H00128,2565,7,6,3,2,1,0,0.47,5.55,24,5.84,2.91,7.44,1,1.63,0.48,0.0,0,0,0,23.4,42.5,7,1,0,0,27.81,10.03,0,1,0,0,0,0,1,0,0,0,0,16.88,3.67835,6.580896686159844,1.729999999999999,7.199999999999999,5,0.0,0,0,1,0,0,0,0,0
H00129,766,2,4,2,2,0,0,3.97,6.47,24,4.97,1.82,6.52,0,1.35,0.18,0.41,0,0,0,28.6,28.4,2,0,0,0,23.09,12.33,0,0,1,0,0,0,0,0,0,0,0,19.17,9.094949999999999,25.026109660574416,6.780000000000001,4.0,6,0.0,0,0,0,1,0,1,0,0
H00130,1316,3,5,3,2,0,0,4.64,5.07,24,4.45,7.12,8.7,1,1.22,0.2,0.14,0,0,0,24.9,77.5,3,0,0,0,21.41,12.82,0,0,1,0,0,1,0,0,0,0,0,22.84,9.64745,17.35562310030395,4.779999999999999,5.0,7,0.0,0,0,1,0,0,0,0,0
H00131,1135,4,4,3,1,0,0,0.0,5.94,24,3.63,3.48,8.77,1,0.57,0.41,0.53,0,0,0,17.9,39.9,11,0,0,1,23.83,7.92,0,0,0,0,1,0,0,0,0,0,0,14.56,2.9968000000000004,12.82819383259912,3.8800000000000012,4.0,4,0.53,0,0,1,0,0,1,0,0
H00132,653,2,4,3,1,0,0,4.05,10.84,24,5.19,3.72,8.45,1,0.8,0.27,0.61,0,0,0,24.7,56.2,8,1,0,1,27.7,13.62,0,0,0,0,0,0,1,0,0,0,0,25.48,9.7742,39.01990811638591,2.51,4.8,7,4.66,0,0,1,0,0,1,0,0
H00133,1848,6,3,1,2,0,1,4.9,5.82,24,5.81,5.82,7.87,1,1.64,0.41,0.0,0,0,0,38.8,72.5,5,0,0,1,26.07,15.89,1,0,0,1,0,0,0,0,0,0,1,24.400000000000002,10.438699999999999,13.203463203463205,14.009999999999998,3.9000000000000004,5,4.9,0,1,0,0,0,0,0,1
H00134,1011,3,3,2,0,1,0,0.0,5.53,24,3.2,3.09,9.16,1,1.18,0.15,0.87,0,0,0,21.6,52.2,8,1,0,1,17.27,8.12,0,0,0,0,0,0,0,1,0,0,0,14.02,3.72515,13.867457962413452,0.4999999999999993,3.5999999999999996,4,0.87,0,0,1,0,0,1,0,0
H00135,1036,2,2,1,0,1,0,4.74,12.06,24,2.46,4.77,7.42,1,0.82,0.29,0.27,1,0,0,41.1,40.3,4,0,0,0,21.51,22.14,0,0,0,1,0,0,0,0,0,1,0,25.41,10.049700000000001,24.527027027027025,14.340000000000002,2.0,10,0.0,1,0,0,0,1,0,0,0
H00136,1118,4,4,2,2,0,0,4.84,10.57,24,4.46,3.98,9.1,1,1.29,0.15,0.0,0,0,0,35.9,72.4,4,0,0,1,16.52,15.43,0,0,0,1,0,1,0,0,0,0,0,25.29,9.885049999999998,22.620751341681572,11.969999999999999,4.0,5,4.84,0,1,0,0,0,1,0,0
H00137,900,3,4,2,2,0,0,5.57,9.43,24,2.65,5.9,10.87,1,0.78,0.25,0.0,0,0,0,37.9,61.0,4,0,0,0,20.92,15.93,0,0,0,1,0,0,0,0,0,1,0,24.58,10.56625,27.31111111111111,12.229999999999999,4.0,5,0.0,0,1,0,0,0,1,0,0
H00138,1832,6,5,3,2,0,1,5.05,4.39,24,6.53,10.15,12.18,1,1.0,0.19,0.66,1,0,1,25.8,53.9,2,0,0,0,23.31,22.4,1,0,1,0,0,0,0,0,1,0,0,27.97,11.46425,15.267467248908297,3.05,6.5,10,0.0,0,0,0,1,0,0,1,0
H00139,2463,7,4,2,2,0,0,0.86,5.75,24,6.03,4.36,8.79,1,1.77,0.22,0.81,0,0,0,24.8,35.6,3,1,0,0,22.64,12.17,0,1,1,0,0,0,0,1,0,0,0,19.799999999999997,5.797350000000001,8.038976857490862,3.4000000000000004,4.8,7,0.0,0,0,1,0,0,1,0,0
H00140,1672,4,3,2,0,1,1,8.81,6.81,24,3.93,8.18,4.94,1,1.91,0.18,0.05,0,0,0,38.5,73.5,5,0,0,1,25.17,22.87,1,0,0,1,0,0,0,0,0,1,0,29.87,16.358050000000002,17.864832535885167,13.899999999999999,3.9000000000000004,7,8.860000000000001,0,1,0,0,0,0,0,1
H00141,797,3,4,3,1,0,0,4.15,6.17,24,4.68,3.96,7.61,1,1.07,0.22,0.0,0,0,0,30.1,64.7,2,0,1,0,23.51,13.09,0,0,1,0,0,0,0,0,1,0,0,20.25,8.45985,25.407779171894603,7.1400000000000015,4.8,5,0.0,0,0,0,1,0,1,0,0
H00142,1266,4,4,3,1,0,0,6.13,8.33,24,5.73,5.89,10.36,1,1.84,0.48,0.0,1,0,0,39.2,34.8,4,1,0,1,26.1,23.87625,0,0,0,1,0,0,1,0,0,0,0,28.400000000000002,12.702150000000003,22.432859399684045,13.560000000000002,4.8,8,6.13,0,1,0,0,0,1,0,0
H00143,1006,2,5,3,2,0,0,7.68,11.11,24,6.28,2.96,9.04,1,0.33,0.58,0.2,0,0,0,35.2,46.7,5,0,0,1,19.0,18.95,0,0,0,1,0,0,0,0,0,1,0,29.139999999999997,14.50235,28.966202783300197,9.570000000000002,5.0,7,7.88,0,1,0,0,0,0,0,0
H00144,926,2,5,3,2,0,0,0.88,8.79,24,7.4,6.63,9.87,1,1.61,0.13,0.29,0,0,0,29.6,45.6,3,1,0,0,16.46,9.06,0,0,1,0,0,0,0,1,0,0,0,25.729999999999997,5.06055,27.78617710583153,5.76,6.0,7,0.0,0,0,0,1,0,0,0,0
H00145,1099,4,5,3,2,0,0,0.98,8.48,24,2.88,3.89,6.2,0,0.35,0.42,0.77,0,0,0,24.9,41.7,3,0,0,0,23.45,8.51,0,0,1,0,0,0,0,0,0,1,0,17.770000000000003,4.9338999999999995,16.169244767970884,2.8599999999999985,5.0,6,0.0,0,0,1,0,0,0,0,0
H00146,1164,3,2,2,0,0,0,0.0,6.08,24,6.52,0.78,8.22,0,1.05,0.15,0.64,0,0,0,16.2,69.2,11,1,0,1,25.19,7.02,1,0,0,0,1,0,0,1,0,0,0,15.22,3.4023000000000003,13.075601374570446,5.98,2.4,3,0.64,0,0,1,0,1,0,0,0
H00147,1405,5,2,1,1,0,0,0.57,11.46,24,3.52,3.51,7.68,1,1.1,0.19,0.65,0,0,0,27.2,27.8,10,0,0,0,21.15,10.29,1,0,0,0,0,0,0,0,0,0,0,21.000000000000004,4.6301,14.946619217081853,5.859999999999999,2.0,7,0.0,0,0,0,1,1,0,0,0
H00148,1202,3,2,2,0,0,0,4.19,5.87,24,3.23,1.5,6.69,0,0.84,0.18,0.0,0,1,0,26.3,56.1,3,1,0,1,20.31,9.0,1,0,1,0,0,0,1,0,0,0,0,15.81,7.98425,13.153078202995008,3.6200000000000006,2.4,4,4.19,0,0,0,1,1,0,0,0
H00149,874,2,3,2,1,0,0,4.91,10.41,24,2.87,2.34,7.71,1,1.94,0.5,0.62,1,0,0,32.6,38.6,3,0,0,0,20.72,22.95,1,0,1,0,0,0,0,0,0,1,0,23.590000000000003,11.86815,26.9908466819222,8.56,3.0,10,0.0,0,0,0,1,0,1,0,0
H00150,1938,5,3,3,0,0,1,2.01,7.18,24,4.44,5.77,7.91,0,0.69,0.22,0.22,0,1,0,23.7,19.0,3,0,1,1,24.89,7.18,1,0,1,0,0,0,0,0,1,0,0,20.529999999999998,5.5652,10.593395252837977,4.289999999999999,4.5,6,2.23,0,0,1,0,0,0,0,1
H00151,2157,7,5,2,2,1,0,0.0,9.01,24,6.49,0.55,12.08,1,1.42,0.43,0.13,0,1,0,24.3,45.9,9,1,0,1,19.95,7.51,0,1,0,0,0,0,1,0,0,0,0,18.029999999999998,3.1987499999999995,8.358831710709318,2.0200000000000005,6.0,4,0.13,0,0,1,0,0,0,0,0
H00152,1036,2,2,1,1,0,0,5.97,9.52,24,3.85,2.97,3.45,0,1.29,0.52,0.62,0,0,1,35.9,62.8,4,1,0,0,25.76,15.09,0,0,0,1,0,0,1,0,0,0,0,24.74,13.0637,23.880308880308878,11.009999999999998,2.4,6,0.0,0,1,0,0,1,0,0,0
H00153,921,3,3,2,1,0,0,0.74,7.29,24,1.66,2.86,8.72,1,1.26,0.13,0.18,0,0,0,23.9,70.4,10,0,0,0,18.14,7.69,0,0,0,0,0,1,0,0,0,0,0,14.12,3.4553499999999997,15.33116178067318,3.369999999999999,3.0,7,0.0,0,0,1,0,0,1,0,0
H00154,1881,6,2,1,1,0,0,2.94,5.88,24,4.82,1.59,4.5,0,1.16,0.3,0.8,0,0,1,21.1,37.0,8,1,0,1,22.26,13.32,1,0,0,0,0,0,1,0,0,0,0,17.490000000000002,8.2584,9.298245614035089,1.929999999999999,2.4,6,3.74,0,0,1,0,1,0,0,0
H00155,2565,7,1,1,0,0,1,0.85,5.99,24,4.8,4.98,4.76,1,1.65,0.46,0.31,0,0,0,26.3,51.3,9,0,0,0,27.65,11.24,0,1,0,0,0,0,0,0,1,0,0,19.04,4.91255,7.423001949317738,3.14,1.3,7,0.0,0,0,0,1,0,0,0,1
H00156,1265,3,6,3,2,1,0,0.0,9.1,24,5.16,2.57,8.94,0,1.79,0.21,0.02,0,0,0,22.3,38.4,2,0,0,1,19.04,7.43,1,0,1,0,0,0,0,0,0,0,1,18.849999999999998,2.9871999999999996,14.901185770750986,1.3700000000000006,6.0,3,0.02,0,0,1,0,0,0,0,0
H00157,1182,3,4,2,2,0,1,2.64,4.2,24,5.74,6.96,9.78,0,0.93,0.46,0.37,0,0,0,26.4,33.6,9,0,0,0,19.13,10.94,0,0,0,0,0,0,0,0,0,0,0,21.3,7.2561,18.02030456852792,4.719999999999999,5.2,6,0.0,0,0,0,1,0,0,1,0
H00158,1222,3,2,2,0,0,1,8.06,9.91,24,2.67,6.47,9.65,0,1.14,0.47,0.47,0,1,0,43.0,81.4,4,0,0,0,20.19,13.53,1,0,0,1,0,0,0,0,0,1,0,29.189999999999998,15.847449999999998,23.887070376432078,17.84,2.6,6,0.0,1,0,0,0,0,0,0,1
H00159,1894,6,2,1,1,0,0,0.0,8.65,24,3.35,4.12,5.61,1,0.87,0.16,0.25,0,1,0,17.9,79.2,10,1,0,1,26.99,5.29,1,0,0,0,0,0,1,0,0,0,0,17.400000000000002,2.5754500000000005,9.186906019007393,5.790000000000001,2.4,4,0.25,0,0,1,0,1,0,0,0
H00160,888,3,2,2,0,0,0,2.76,10.09,24,3.93,2.16,9.0,1,1.53,0.31,0.46,0,0,0,28.3,37.2,2,0,1,0,25.02,11.6,0,0,1,0,0,0,0,0,0,1,0,21.240000000000002,7.8588499999999994,23.91891891891892,5.6899999999999995,2.4,7,0.0,0,0,0,1,1,0,0,0
H00161,1133,3,4,1,2,1,0,1.85,6.12,24,3.21,6.22,8.34,1,1.41,0.33,0.0,0,0,0,24.9,49.9,3,0,0,0,25.25,10.17,0,0,1,0,0,0,0,0,0,1,0,19.139999999999997,5.3817,16.893203883495143,2.039999999999999,4.0,5,0.0,0,0,1,0,0,1,0,0
H00162,926,2,4,3,1,0,0,6.49,12.71,24,4.76,2.15,10.2,1,2.02,0.0,0.44,0,0,1,39.1,57.9,6,0,1,0,27.77,16.9,0,0,0,1,0,1,0,0,0,0,0,28.57,13.68825,30.853131749460044,12.76,4.8,6,0.0,0,1,0,0,0,1,0,0
H00163,505,2,4,2,1,1,0,0.66,6.45,24,5.57,1.94,10.05,0,1.03,0.04,0.9,0,0,1,24.1,57.1,10,1,0,0,21.61,8.41,0,0,0,0,0,0,0,1,0,0,0,16.589999999999996,4.76765,32.85148514851485,2.180000000000001,4.8,6,0.0,0,0,1,0,0,1,0,0
